booking_id,client_id,walker_id,pet_id,service_type,scheduled_at,duration_min,zip,lat,lng,base_price,surge_multiplier,final_price,status,hour_of_day,day_of_week,month,is_peak_hour,is_weekend
B008617,C0035,W0001,P0066,walk_30,2024-09-23T19:30:00,30,07302,40.7178,-74.0431,16.0,1.35,21.6,no_show,19,0,9,1,0
B008618,C0036,W0006,P0012,overnight,2024-09-23T10:45:00,720,07042,40.8098,-74.2026,55.0,1.0886,59.87,completed,10,0,9,0,0
B008619,C0036,W0005,P0012,walk_60,2024-09-22T20:45:00,60,07042,40.8098,-74.2026,24.0,1.0289,24.69,no_show,20,6,9,0,1
B008620,C0036,W0005,P0005,overnight,2024-09-28T17:45:00,720,07042,40.8098,-74.2026,55.0,1.2714,69.93,completed,17,5,9,1,1
B008621,C0036,W0006,P0005,walk_30,2024-09-26T11:00:00,30,07042,40.8098,-74.2026,16.0,1.1812,18.9,completed,11,3,9,0,0
B008622,C0036,W0006,P0005,overnight,2024-09-24T16:45:00,720,07042,40.8098,-74.2026,55.0,1.0921,60.07,completed,16,1,9,0,0
B008623,C0037,W0005,P0027,walk_30,2024-09-27T07:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,7,4,9,1,0
B008624,C0037,W0005,P0027,walk_60,2024-09-24T20:15:00,60,07042,40.8098,-74.2026,24.0,1.0744,25.79,completed,20,1,9,0,0
B008625,C0039,W0008,P0064,walk_60,2024-09-23T07:30:00,60,07083,40.6998,-74.2612,24.0,1.35,32.4,completed,7,0,9,1,0
B008626,C0039,W0002,P0064,walk_30,2024-09-26T20:30:00,30,07083,40.6998,-74.2612,16.0,1.1508,18.41,completed,20,3,9,0,0
B008627,C0039,W0001,P0064,walk_30,2024-09-23T18:30:00,30,07083,40.6998,-74.2612,16.0,1.35,21.6,completed,18,0,9,1,0
B008628,C0041,W0005,P0032,walk_30,2024-09-25T07:15:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,7,2,9,1,0
B008629,C0041,W0005,P0032,walk_60,2024-09-26T16:30:00,60,07042,40.8098,-74.2026,24.0,1.1566,27.76,completed,16,3,9,0,0
B008630,C0041,W0002,P0032,walk_60,2024-09-26T19:30:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,19,3,9,1,0
B008631,C0041,W0002,P0032,drop_in,2024-09-27T08:30:00,20,07042,40.8098,-74.2026,14.0,1.35,18.9,completed,8,4,9,1,0
B008632,C0041,W0006,P0032,overnight,2024-09-22T09:00:00,720,07042,40.8098,-74.2026,55.0,1.3056,71.81,completed,9,6,9,1,1
B008633,C0044,W0005,P0010,walk_60,2024-09-27T06:15:00,60,07208,40.6734,-74.1987,24.0,1.1438,27.45,completed,6,4,9,0,0
B008634,C0048,W0001,P0069,walk_60,2024-09-22T14:30:00,60,07103,40.7282,-74.2107,24.0,1.0322,24.77,completed,14,6,9,0,1
B008635,C0048,W0008,P0069,walk_30,2024-09-23T16:30:00,30,07103,40.7282,-74.2107,16.0,1.0982,17.57,completed,16,0,9,0,0
B008636,C0050,W0003,P0059,overnight,2024-09-28T07:30:00,720,07201,40.6634,-74.2107,55.0,1.35,74.25,completed,7,5,9,1,1
B008637,C0050,W0003,P0059,walk_30,2024-09-25T17:00:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,17,2,9,1,0
B008638,C0050,W0007,P0006,drop_in,2024-09-26T09:45:00,20,07201,40.6634,-74.2107,14.0,1.35,18.9,completed,9,3,9,1,0
B008639,C0052,W0005,P0022,walk_30,2024-09-25T06:30:00,30,07042,40.8098,-74.2026,16.0,1.151,18.42,completed,6,2,9,0,0
B008640,C0052,W0002,P0022,walk_60,2024-09-23T19:15:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,19,0,9,1,0
B008641,C0053,W0001,P0039,walk_60,2024-09-25T09:30:00,60,07208,40.6734,-74.1987,24.0,1.35,32.4,completed,9,2,9,1,0
B008642,C0053,W0007,P0039,walk_60,2024-09-26T16:45:00,60,07208,40.6734,-74.1987,24.0,1.1619,27.89,completed,16,3,9,0,0
B008643,C0053,W0005,P0039,walk_30,2024-09-24T18:00:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,completed,18,1,9,1,0
B008644,C0053,W0002,P0039,walk_60,2024-09-27T09:00:00,60,07208,40.6734,-74.1987,24.0,1.35,32.4,completed,9,4,9,1,0
B008645,C0055,W0008,P0028,walk_30,2024-09-23T13:00:00,30,07305,40.6987,-74.0876,16.0,1.2533,20.05,completed,13,0,9,0,0
B008646,C0055,W0006,P0028,walk_30,2024-09-25T20:00:00,30,07305,40.6987,-74.0876,16.0,1.1262,18.02,completed,20,2,9,0,0
B008647,C0055,W0003,P0028,walk_60,2024-09-26T08:15:00,60,07305,40.6987,-74.0876,24.0,1.35,32.4,completed,8,3,9,1,0
B008648,C0055,W0006,P0028,walk_30,2024-09-24T12:45:00,30,07305,40.6987,-74.0876,16.0,1.1606,18.57,completed,12,1,9,0,0
B008649,C0055,W0005,P0028,drop_in,2024-09-24T07:30:00,20,07305,40.6987,-74.0876,14.0,1.35,18.9,completed,7,1,9,1,0
B008650,C0055,W0002,P0028,walk_30,2024-09-26T12:30:00,30,07305,40.6987,-74.0876,16.0,1.1872,19.0,completed,12,3,9,0,0
B008651,C0055,W0004,P0028,walk_30,2024-09-23T12:00:00,30,07305,40.6987,-74.0876,16.0,1.1753,18.8,completed,12,0,9,0,0
B008652,C0057,W0004,P0004,overnight,2024-09-26T07:00:00,720,07079,40.7565,-74.2654,55.0,1.35,74.25,completed,7,3,9,1,0
B008653,C0058,W0006,P0045,drop_in,2024-09-28T11:45:00,20,07106,40.7432,-74.2365,14.0,1.0384,14.54,completed,11,5,9,0,1
B008654,C0059,W0007,P0008,walk_30,2024-09-28T13:15:00,30,07103,40.7282,-74.2107,16.0,1.0981,17.57,completed,13,5,9,0,1
B008655,C0060,W0008,P0047,walk_30,2024-09-23T18:45:00,30,07052,40.8051,-74.2543,16.0,1.35,21.6,completed,18,0,9,1,0
B008656,C0060,W0008,P0047,walk_60,2024-09-22T12:00:00,60,07052,40.8051,-74.2543,24.0,1.1291,27.1,completed,12,6,9,0,1
B008657,C0001,W0003,P0043,drop_in,2024-10-03T16:15:00,20,07017,40.7651,-74.2099,14.0,1.0985,15.38,completed,16,3,10,0,0
B008658,C0001,W0003,P0043,walk_60,2024-10-02T19:45:00,60,07017,40.7651,-74.2099,24.0,1.3197,31.67,completed,19,2,10,1,0
B008659,C0001,W0001,P0043,walk_30,2024-10-03T09:30:00,30,07017,40.7651,-74.2099,16.0,1.35,21.6,completed,9,3,10,1,0
B008660,C0002,W0007,P0012,drop_in,2024-09-29T19:30:00,20,07043,40.8293,-74.1943,14.0,1.2493,17.49,completed,19,6,9,1,1
B008661,C0002,W0003,P0012,walk_60,2024-09-29T06:00:00,60,07043,40.8293,-74.1943,24.0,0.9995,23.99,completed,6,6,9,0,1
B008662,C0003,W0007,P0041,walk_30,2024-10-03T13:30:00,30,07018,40.7537,-74.2321,16.0,1.1678,18.68,cancelled,13,3,10,0,0
B008663,C0004,W0005,P0042,walk_30,2024-09-29T13:30:00,30,07018,40.7537,-74.2321,16.0,1.0928,17.48,completed,13,6,9,0,1
B008664,C0004,W0006,P0042,drop_in,2024-10-05T19:45:00,20,07018,40.7537,-74.2321,14.0,1.2336,17.27,completed,19,5,10,1,1
B008665,C0004,W0001,P0042,drop_in,2024-09-30T08:45:00,20,07018,40.7537,-74.2321,14.0,1.35,18.9,completed,8,0,9,1,0
B008666,C0005,W0001,P0016,walk_30,2024-10-03T16:45:00,30,07017,40.7651,-74.2099,16.0,1.112,17.79,completed,16,3,10,0,0
B008667,C0006,W0006,P0062,walk_60,2024-09-29T09:00:00,60,07043,40.8293,-74.1943,24.0,1.35,32.4,completed,9,6,9,1,1
B008668,C0006,W0007,P0015,walk_30,2024-10-01T09:30:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,9,1,10,1,0
B008669,C0008,W0006,P0031,walk_60,2024-09-30T08:15:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,8,0,9,1,0
B008670,C0008,W0007,P0031,walk_30,2024-10-05T19:45:00,30,07103,40.7282,-74.2107,16.0,1.294,20.7,completed,19,5,10,1,1
B008671,C0009,W0001,P0002,walk_30,2024-09-29T19:30:00,30,07103,40.7282,-74.2107,16.0,1.2625,20.2,completed,19,6,9,1,1
B008672,C0010,W0008,P0040,walk_60,2024-10-02T19:30:00,60,07018,40.7537,-74.2321,24.0,1.35,32.4,completed,19,2,10,1,0
B008673,C0011,W0002,P0063,walk_60,2024-10-04T06:15:00,60,07108,40.7151,-74.2154,24.0,1.1216,26.92,completed,6,4,10,0,0
B008674,C0011,W0004,P0063,walk_60,2024-09-30T18:00:00,60,07108,40.7151,-74.2154,24.0,1.35,32.4,completed,18,0,9,1,0
B008675,C0011,W0001,P0063,drop_in,2024-10-05T18:45:00,20,07108,40.7151,-74.2154,14.0,1.1662,16.33,completed,18,5,10,1,1
B008676,C0011,W0008,P0063,walk_60,2024-10-05T17:30:00,60,07108,40.7151,-74.2154,24.0,1.3038,31.29,completed,17,5,10,1,1
B008677,C0011,W0005,P0063,drop_in,2024-10-01T20:15:00,20,07108,40.7151,-74.2154,14.0,1.0868,15.22,completed,20,1,10,0,0
B008678,C0011,W0003,P0063,walk_30,2024-10-05T18:00:00,30,07108,40.7151,-74.2154,16.0,1.2631,20.21,completed,18,5,10,1,1
B008679,C0012,W0008,P0029,walk_30,2024-09-30T07:15:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,7,0,9,1,0
B008680,C0012,W0004,P0029,drop_in,2024-10-03T17:00:00,20,07043,40.8293,-74.1943,14.0,1.3197,18.48,completed,17,3,10,1,0
B008681,C0012,W0002,P0029,walk_30,2024-10-03T19:15:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,19,3,10,1,0
B008682,C0015,W0004,P0070,walk_30,2024-10-02T09:00:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,9,2,10,1,0
B008683,C0019,W0006,P0037,walk_60,2024-10-04T09:15:00,60,07042,40.8098,-74.2026,24.0,1.35,32.4,completed,9,4,10,1,0
B008684,C0019,W0005,P0037,walk_60,2024-10-01T20:45:00,60,07042,40.8098,-74.2026,24.0,1.1737,28.17,completed,20,1,10,0,0
B008685,C0020,W0006,P0011,walk_30,2024-10-02T08:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,cancelled,8,2,10,1,0
B008686,C0020,W0002,P0011,walk_60,2024-10-03T10:00:00,60,07042,40.8098,-74.2026,24.0,1.1465,27.52,completed,10,3,10,0,0
B008687,C0022,W0004,P0004,overnight,2024-10-03T19:30:00,720,07106,40.7432,-74.2365,55.0,1.35,74.25,completed,19,3,10,1,0
B008688,C0022,W0002,P0004,walk_30,2024-10-05T18:00:00,30,07106,40.7432,-74.2365,16.0,1.2041,19.27,completed,18,5,10,1,1
B008689,C0023,W0005,P0056,walk_30,2024-10-04T19:30:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,19,4,10,1,0
B008690,C0025,W0005,P0026,walk_30,2024-10-02T08:45:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,8,2,10,1,0
B008691,C0026,W0006,P0009,drop_in,2024-10-03T16:00:00,20,07108,40.7151,-74.2154,14.0,1.1727,16.42,completed,16,3,10,0,0
B008692,C0028,W0006,P0040,walk_30,2024-10-02T07:00:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,7,2,10,1,0
B008693,C0028,W0006,P0040,walk_30,2024-09-29T09:45:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,9,6,9,1,1
B008694,C0028,W0006,P0040,walk_30,2024-10-02T11:45:00,30,07103,40.7282,-74.2107,16.0,1.2511,20.02,completed,11,2,10,0,0
B008695,C0028,W0007,P0040,drop_in,2024-10-01T17:15:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,17,1,10,1,0
B008696,C0029,W0006,P0067,walk_60,2024-10-02T18:45:00,60,07106,40.7432,-74.2365,24.0,1.35,32.4,completed,18,2,10,1,0
B008697,C0029,W0005,P0067,overnight,2024-10-04T06:15:00,720,07106,40.7432,-74.2365,55.0,1.1692,64.31,completed,6,4,10,0,0
B008698,C0029,W0007,P0058,walk_30,2024-09-30T20:00:00,30,07106,40.7432,-74.2365,16.0,1.0886,17.42,completed,20,0,9,0,0
B008699,C0029,W0002,P0067,walk_30,2024-10-01T19:30:00,30,07106,40.7432,-74.2365,16.0,1.3406,21.45,completed,19,1,10,1,0
B008700,C0029,W0007,P0058,walk_30,2024-09-30T16:15:00,30,07106,40.7432,-74.2365,16.0,1.1462,18.34,completed,16,0,9,0,0
B008701,C0030,W0003,P0035,walk_30,2024-09-29T11:30:00,30,07201,40.6634,-74.2107,16.0,1.0453,16.72,completed,11,6,9,0,1
B008702,C0030,W0003,P0035,walk_30,2024-10-04T16:15:00,30,07201,40.6634,-74.2107,16.0,1.1061,17.7,completed,16,4,10,0,0
B008703,C0030,W0003,P0035,walk_30,2024-09-29T18:45:00,30,07201,40.6634,-74.2107,16.0,1.2377,19.8,completed,18,6,9,1,1
B008704,C0031,W0005,P0006,walk_30,2024-09-30T12:30:00,30,07208,40.6734,-74.1987,16.0,1.2681,20.29,completed,12,0,9,0,0
B008705,C0031,W0003,P0006,walk_30,2024-09-30T19:45:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,completed,19,0,9,1,0
B008706,C0031,W0008,P0006,walk_30,2024-10-05T18:00:00,30,07208,40.6734,-74.1987,16.0,1.1739,18.78,completed,18,5,10,1,1
B008707,C0034,W0003,P0048,walk_30,2024-10-05T20:45:00,30,07201,40.6634,-74.2107,16.0,1.0208,16.33,completed,20,5,10,0,1
B008708,C0035,W0004,P0014,drop_in,2024-10-04T09:30:00,20,07302,40.7178,-74.0431,14.0,1.35,18.9,completed,9,4,10,1,0
B008709,C0035,W0005,P0014,drop_in,2024-10-01T06:45:00,20,07302,40.7178,-74.0431,14.0,1.126,15.76,completed,6,1,10,0,0
B008710,C0036,W0005,P0005,walk_30,2024-10-01T09:00:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,9,1,10,1,0
B008711,C0036,W0002,P0012,walk_30,2024-10-04T07:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,7,4,10,1,0
B008712,C0037,W0005,P0027,walk_30,2024-10-02T17:00:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,17,2,10,1,0
B008713,C0038,W0003,P0060,walk_60,2024-10-01T14:30:00,60,07103,40.7282,-74.2107,24.0,1.082,25.97,completed,14,1,10,0,0
B008714,C0038,W0005,P0060,overnight,2024-10-03T10:30:00,720,07103,40.7282,-74.2107,55.0,1.1026,60.64,completed,10,3,10,0,0
B008715,C0038,W0005,P0051,drop_in,2024-10-04T18:15:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,18,4,10,1,0
B008716,C0038,W0005,P0060,walk_60,2024-10-02T20:15:00,60,07103,40.7282,-74.2107,24.0,1.0691,25.66,cancelled,20,2,10,0,0
B008717,C0040,W0008,P0013,walk_60,2024-10-05T08:00:00,60,07302,40.7178,-74.0431,24.0,1.35,32.4,completed,8,5,10,1,1
B008718,C0041,W0006,P0032,drop_in,2024-10-02T07:30:00,20,07042,40.8098,-74.2026,14.0,1.35,18.9,completed,7,2,10,1,0
B008719,C0041,W0006,P0032,walk_30,2024-09-30T20:45:00,30,07042,40.8098,-74.2026,16.0,1.1605,18.57,completed,20,0,9,0,0
B008720,C0041,W0005,P0032,walk_30,2024-10-05T09:30:00,30,07042,40.8098,-74.2026,16.0,1.2761,20.42,cancelled,9,5,10,1,1
B008721,C0042,W0005,P0061,walk_60,2024-09-29T08:45:00,60,07108,40.7151,-74.2154,24.0,1.2901,30.96,completed,8,6,9,1,1
B008722,C0043,W0007,P0032,overnight,2024-09-30T19:45:00,720,07083,40.6998,-74.2612,55.0,1.3197,72.58,completed,19,0,9,1,0
B008723,C0044,W0002,P0010,walk_60,2024-09-30T19:30:00,60,07208,40.6734,-74.1987,24.0,1.35,32.4,completed,19,0,9,1,0
B008724,C0046,W0002,P0033,walk_60,2024-09-29T17:45:00,60,07083,40.6998,-74.2612,24.0,1.2372,29.69,completed,17,6,9,1,1
B008725,C0047,W0002,P0059,walk_30,2024-10-01T15:30:00,30,07208,40.6734,-74.1987,16.0,1.132,18.11,completed,15,1,10,0,0
B008726,C0048,W0006,P0055,walk_60,2024-10-03T16:30:00,60,07103,40.7282,-74.2107,24.0,1.1277,27.06,completed,16,3,10,0,0
B008727,C0048,W0008,P0055,walk_30,2024-10-02T17:00:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,17,2,10,1,0
B008728,C0048,W0005,P0055,walk_30,2024-09-29T16:00:00,30,07103,40.7282,-74.2107,16.0,1.0607,16.97,completed,16,6,9,0,1
B008729,C0049,W0005,P0061,walk_30,2024-09-29T20:45:00,30,07103,40.7282,-74.2107,16.0,1.058,16.93,completed,20,6,9,0,1
B008730,C0049,W0001,P0061,walk_60,2024-09-30T17:00:00,60,07103,40.7282,-74.2107,24.0,1.35,32.4,completed,17,0,9,1,0
B008731,C0049,W0005,P0061,walk_30,2024-10-04T09:45:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,9,4,10,1,0
B008732,C0050,W0007,P0006,walk_60,2024-10-04T19:00:00,60,07201,40.6634,-74.2107,24.0,1.35,32.4,completed,19,4,10,1,0
B008733,C0050,W0003,P0059,walk_30,2024-09-29T11:00:00,30,07201,40.6634,-74.2107,16.0,1.0588,16.94,completed,11,6,9,0,1
B008734,C0050,W0007,P0006,walk_60,2024-09-30T10:45:00,60,07201,40.6634,-74.2107,24.0,1.1464,27.51,completed,10,0,9,0,0
B008735,C0050,W0003,P0006,walk_60,2024-10-02T14:15:00,60,07201,40.6634,-74.2107,24.0,1.1538,27.69,completed,14,2,10,0,0
B008736,C0051,W0001,P0054,walk_30,2024-10-02T14:30:00,30,07043,40.8293,-74.1943,16.0,1.1592,18.55,completed,14,2,10,0,0
B008737,C0052,W0002,P0057,drop_in,2024-10-04T08:45:00,20,07042,40.8098,-74.2026,14.0,1.35,18.9,completed,8,4,10,1,0
B008738,C0055,W0004,P0028,walk_30,2024-09-30T18:30:00,30,07305,40.6987,-74.0876,16.0,1.35,21.6,completed,18,0,9,1,0
B008739,C0055,W0005,P0028,drop_in,2024-10-05T17:30:00,20,07305,40.6987,-74.0876,14.0,1.1702,16.38,completed,17,5,10,1,1
B008740,C0055,W0004,P0028,drop_in,2024-10-05T12:30:00,20,07305,40.6987,-74.0876,14.0,1.1204,15.69,completed,12,5,10,0,1
B008741,C0056,W0002,P0029,walk_30,2024-10-05T16:30:00,30,07042,40.8098,-74.2026,16.0,1.0449,16.72,completed,16,5,10,0,1
B008742,C0058,W0005,P0045,walk_60,2024-10-03T18:45:00,60,07106,40.7432,-74.2365,24.0,1.35,32.4,completed,18,3,10,1,0
B008743,C0058,W0001,P0045,walk_60,2024-10-05T19:00:00,60,07106,40.7432,-74.2365,24.0,1.1864,28.47,completed,19,5,10,1,1
B008744,C0059,W0002,P0017,drop_in,2024-09-29T16:30:00,20,07103,40.7282,-74.2107,14.0,1.0433,14.61,completed,16,6,9,0,1
B008745,C0001,W0005,P0043,walk_30,2024-10-12T16:45:00,30,07017,40.7651,-74.2099,16.0,1.0532,16.85,completed,16,5,10,0,1
B008746,C0001,W0004,P0043,overnight,2024-10-12T16:00:00,720,07017,40.7651,-74.2099,55.0,1.0223,56.23,completed,16,5,10,0,1
B008747,C0002,W0006,P0012,overnight,2024-10-06T11:15:00,720,07043,40.8293,-74.1943,55.0,1.1201,61.61,completed,11,6,10,0,1
B008748,C0002,W0007,P0012,overnight,2024-10-06T08:00:00,720,07043,40.8293,-74.1943,55.0,1.3255,72.9,completed,8,6,10,1,1
B008749,C0002,W0003,P0012,walk_30,2024-10-11T13:15:00,30,07043,40.8293,-74.1943,16.0,1.2039,19.26,completed,13,4,10,0,0
B008750,C0002,W0004,P0012,walk_30,2024-10-12T11:45:00,30,07043,40.8293,-74.1943,16.0,1.1237,17.98,completed,11,5,10,0,1
B008751,C0004,W0003,P0042,walk_60,2024-10-10T18:15:00,60,07018,40.7537,-74.2321,24.0,1.3329,31.99,completed,18,3,10,1,0
B008752,C0004,W0006,P0042,drop_in,2024-10-12T18:45:00,20,07018,40.7537,-74.2321,14.0,1.2551,17.57,completed,18,5,10,1,1
B008753,C0004,W0007,P0042,walk_30,2024-10-09T09:30:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,9,2,10,1,0
B008754,C0005,W0007,P0016,walk_30,2024-10-12T06:30:00,30,07017,40.7651,-74.2099,16.0,1.0346,16.55,completed,6,5,10,0,1
B008755,C0005,W0006,P0016,walk_30,2024-10-09T13:45:00,30,07017,40.7651,-74.2099,16.0,1.139,18.22,completed,13,2,10,0,0
B008756,C0005,W0003,P0016,drop_in,2024-10-06T20:00:00,20,07017,40.7651,-74.2099,14.0,1.0413,14.58,completed,20,6,10,0,1
B008757,C0006,W0006,P0015,walk_30,2024-10-11T09:45:00,30,07043,40.8293,-74.1943,16.0,1.35,21.6,completed,9,4,10,1,0
B008758,C0007,W0002,P0031,walk_30,2024-10-08T14:15:00,30,07305,40.6987,-74.0876,16.0,1.0998,17.6,completed,14,1,10,0,0
B008759,C0008,W0005,P0031,overnight,2024-10-12T08:30:00,720,07103,40.7282,-74.2107,55.0,1.35,74.25,completed,8,5,10,1,1
B008760,C0008,W0007,P0031,walk_30,2024-10-10T17:15:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,17,3,10,1,0
B008761,C0008,W0005,P0031,overnight,2024-10-07T14:30:00,720,07103,40.7282,-74.2107,55.0,1.0723,58.98,completed,14,0,10,0,0
B008762,C0008,W0006,P0031,walk_30,2024-10-08T09:15:00,30,07103,40.7282,-74.2107,16.0,1.35,21.6,completed,9,1,10,1,0
B008763,C0009,W0005,P0002,walk_30,2024-10-09T11:15:00,30,07103,40.7282,-74.2107,16.0,1.1898,19.04,completed,11,2,10,0,0
B008764,C0010,W0003,P0040,walk_30,2024-10-12T06:45:00,30,07018,40.7537,-74.2321,16.0,1.0298,16.48,cancelled,6,5,10,0,1
B008765,C0010,W0007,P0040,walk_30,2024-10-09T08:30:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,8,2,10,1,0
B008766,C0011,W0004,P0063,walk_30,2024-10-06T19:00:00,30,07108,40.7151,-74.2154,16.0,1.1873,19.0,completed,19,6,10,1,1
B008767,C0012,W0004,P0029,walk_60,2024-10-11T07:15:00,60,07043,40.8293,-74.1943,24.0,1.35,32.4,completed,7,4,10,1,0
B008768,C0012,W0004,P0029,overnight,2024-10-06T17:45:00,720,07043,40.8293,-74.1943,55.0,1.1918,65.55,completed,17,6,10,1,1
B008769,C0013,W0005,P0026,walk_60,2024-10-08T07:00:00,60,07018,40.7537,-74.2321,24.0,1.35,32.4,completed,7,1,10,1,0
B008770,C0015,W0007,P0070,walk_60,2024-10-07T15:15:00,60,07018,40.7537,-74.2321,24.0,1.0808,25.94,completed,15,0,10,0,0
B008771,C0015,W0002,P0070,overnight,2024-10-07T09:45:00,720,07018,40.7537,-74.2321,55.0,1.35,74.25,completed,9,0,10,1,0
B008772,C0015,W0008,P0070,walk_60,2024-10-06T09:45:00,60,07018,40.7537,-74.2321,24.0,1.3168,31.6,completed,9,6,10,1,1
B008773,C0015,W0002,P0070,walk_30,2024-10-06T09:00:00,30,07018,40.7537,-74.2321,16.0,1.35,21.6,completed,9,6,10,1,1
B008774,C0018,W0005,P0020,drop_in,2024-10-07T11:45:00,20,07108,40.7151,-74.2154,14.0,1.1583,16.22,completed,11,0,10,0,0
B008775,C0018,W0004,P0020,walk_30,2024-10-11T09:45:00,30,07108,40.7151,-74.2154,16.0,1.35,21.6,completed,9,4,10,1,0
B008776,C0018,W0004,P0020,drop_in,2024-10-10T12:00:00,20,07108,40.7151,-74.2154,14.0,1.2315,17.24,completed,12,3,10,0,0
B008777,C0019,W0002,P0034,drop_in,2024-10-10T18:15:00,20,07042,40.8098,-74.2026,14.0,1.35,18.9,completed,18,3,10,1,0
B008778,C0019,W0006,P0037,drop_in,2024-10-09T12:00:00,20,07042,40.8098,-74.2026,14.0,1.1655,16.32,completed,12,2,10,0,0
B008779,C0020,W0005,P0043,drop_in,2024-10-10T11:00:00,20,07042,40.8098,-74.2026,14.0,1.1786,16.5,completed,11,3,10,0,0
B008780,C0020,W0005,P0011,walk_30,2024-10-10T07:45:00,30,07042,40.8098,-74.2026,16.0,1.35,21.6,completed,7,3,10,1,0
B008781,C0020,W0005,P0043,walk_60,2024-10-07T13:15:00,60,07042,40.8098,-74.2026,24.0,1.1707,28.1,no_show,13,0,10,0,0
B008782,C0022,W0001,P0004,drop_in,2024-10-10T14:15:00,20,07106,40.7432,-74.2365,14.0,1.124,15.74,no_show,14,3,10,0,0
B008783,C0023,W0002,P0056,walk_60,2024-10-10T20:30:00,60,07042,40.8098,-74.2026,24.0,1.1444,27.47,completed,20,3,10,0,0
B008784,C0024,W0001,P0025,drop_in,2024-10-10T20:45:00,20,07104,40.7587,-74.1624,14.0,1.1774,16.48,no_show,20,3,10,0,0
B008785,C0025,W0008,P0054,walk_60,2024-10-06T16:30:00,60,07018,40.7537,-74.2321,24.0,1.0239,24.57,completed,16,6,10,0,1
B008786,C0027,W0001,P0021,drop_in,2024-10-11T13:00:00,20,07083,40.6998,-74.2612,14.0,1.1507,16.11,completed,13,4,10,0,0
B008787,C0028,W0008,P0040,walk_30,2024-10-08T06:00:00,30,07103,40.7282,-74.2107,16.0,1.1252,18.0,completed,6,1,10,0,0
B008788,C0028,W0004,P0040,drop_in,2024-10-07T08:45:00,20,07103,40.7282,-74.2107,14.0,1.35,18.9,completed,8,0,10,1,0
B008789,C0029,W0003,P0067,walk_30,2024-10-09T08:00:00,30,07106,40.7432,-74.2365,16.0,1.35,21.6,completed,8,2,10,1,0
B008790,C0029,W0005,P0058,walk_60,2024-10-09T15:30:00,60,07106,40.7432,-74.2365,24.0,1.076,25.82,completed,15,2,10,0,0
B008791,C0029,W0007,P0067,drop_in,2024-10-06T09:00:00,20,07106,40.7432,-74.2365,14.0,1.35,18.9,completed,9,6,10,1,1
B008792,C0029,W0008,P0058,overnight,2024-10-08T11:30:00,720,07106,40.7432,-74.2365,55.0,1.2413,68.27,cancelled,11,1,10,0,0
B008793,C0029,W0005,P0058,walk_30,2024-10-11T06:30:00,30,07106,40.7432,-74.2365,16.0,1.0769,17.23,completed,6,4,10,0,0
B008794,C0029,W0002,P0058,walk_30,2024-10-09T09:45:00,30,07106,40.7432,-74.2365,16.0,1.35,21.6,completed,9,2,10,1,0
B008795,C0030,W0007,P0035,walk_30,2024-10-11T17:15:00,30,07201,40.6634,-74.2107,16.0,1.35,21.6,completed,17,4,10,1,0
B008796,C0031,W0007,P0006,drop_in,2024-10-11T11:30:00,20,07208,40.6734,-74.1987,14.0,1.2161,17.03,no_show,11,4,10,0,0
B008797,C0031,W0004,P0006,walk_30,2024-10-12T09:30:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,completed,9,5,10,1,1
B008798,C0031,W0006,P0006,walk_30,2024-10-08T16:30:00,30,07208,40.6734,-74.1987,16.0,1.1494,18.39,completed,16,1,10,0,0
B008799,C0031,W0001,P0006,walk_30,2024-10-11T07:45:00,30,07208,40.6734,-74.1987,16.0,1.35,21.6,cancelled,7,4,10,1,0
B008800,C0031,W0001,P0006,walk_60,2024-10-06T18:00:00,60,07208,40.6734,-74.1987,24.0,1.1694,28.07,completed,18,6,10,1,1
