review_id,booking_id,client_id,walker_id,rating,body,sentiment_label,posted_at
R005574,B008300,C0058,W0002,2,Walk was cut short. Gus came back with energy still to burn.,negative,2024-08-29T07:15:00
R005575,B008301,C0059,W0002,5,Ruby absolutely adores Devon. We feel so lucky to have found her.,positive,2024-08-31T10:00:00
R005576,B008302,C0060,W0008,5,Marcus treats Bruno like her own. We couldn't ask for more.,positive,2024-08-30T01:30:00
R005577,B008303,C0001,W0005,5,Absolutely love Priya! Maggie is always tired and happy after walks.,positive,2024-09-09T18:30:00
R005578,B008304,C0001,W0008,5,Our anxious dog warmed up to Marcus immediately. That says everything.,positive,2024-09-05T19:30:00
R005579,B008306,C0002,W0008,5,Harley absolutely adores Marcus. We feel so lucky to have found her.,positive,2024-09-04T12:00:00
R005580,B008307,C0002,W0005,5,Absolutely love Priya! Harley is always tired and happy after walks.,positive,2024-09-08T13:00:00
R005581,B008308,C0002,W0005,5,Priya goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-06T09:30:00
R005582,B008310,C0004,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2024-09-07T10:45:00
R005583,B008311,C0005,W0001,5,Amara treats Gus like her own. We couldn't ask for more.,positive,2024-09-06T18:15:00
R005584,B008313,C0006,W0008,5,Marcus treats Bruno like her own. We couldn't ask for more.,positive,2024-09-04T03:45:00
R005585,B008314,C0006,W0008,5,Always on time and so communicative. Marcus is a gem.,positive,2024-09-02T20:45:00
R005586,B008317,C0011,W0004,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-02T13:15:00
R005587,B008319,C0012,W0008,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-04T07:00:00
R005588,B008320,C0012,W0008,5,Always on time and so communicative. Marcus is a gem.,positive,2024-09-05T18:15:00
R005589,B008321,C0013,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2024-09-06T05:15:00
R005590,B008322,C0015,W0008,4,Cooper absolutely adores Marcus. We feel so lucky to have found her.,positive,2024-09-06T19:45:00
R005591,B008323,C0015,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-09-03T11:00:00
R005592,B008325,C0018,W0006,5,5 stars every time. Harley has improved so much with consistent walks.,positive,2024-09-07T13:30:00
R005593,B008326,C0019,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-09-06T05:00:00
R005594,B008327,C0019,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-09-06T01:30:00
R005595,B008328,C0019,W0005,4,Best walker we've ever had. Buddy gets so excited when Priya arrives.,positive,2024-09-06T05:15:00
R005596,B008329,C0020,W0002,5,Maggie absolutely adores Devon. We feel so lucky to have found her.,positive,2024-09-04T21:15:00
R005597,B008330,C0021,W0005,5,Abby absolutely adores Priya. We feel so lucky to have found her.,positive,2024-09-05T02:15:00
R005598,B008331,C0024,W0001,5,Best walker we've ever had. Duke gets so excited when Amara arrives.,positive,2024-09-07T04:15:00
R005599,B008332,C0027,W0003,5,Cleo is so reliable and sends great photo updates every time.,positive,2024-09-07T23:15:00
R005600,B008335,C0029,W0001,5,Always on time and so communicative. Amara is a gem.,positive,2024-09-07T09:15:00
R005601,B008336,C0029,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-09-05T14:45:00
R005602,B008338,C0029,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-09-07T10:45:00
R005603,B008339,C0030,W0007,3,Natalie is good. Stella seems comfortable with them.,neutral,2024-09-05T23:15:00
R005604,B008343,C0034,W0007,4,Always on time and so communicative. Natalie is a gem.,positive,2024-09-07T13:45:00
R005605,B008346,C0034,W0003,5,Best walker we've ever had. Coco gets so excited when Cleo arrives.,positive,2024-09-04T03:15:00
R005606,B008347,C0034,W0003,5,Cleo is so reliable and sends great photo updates every time.,positive,2024-09-04T01:00:00
R005607,B008348,C0035,W0008,4,Marcus is so reliable and sends great photo updates every time.,positive,2024-09-05T05:30:00
R005608,B008349,C0035,W0005,1,Communication could be better. Didn't hear back for hours.,negative,2024-09-06T15:15:00
R005609,B008351,C0035,W0002,4,Always on time and so communicative. Devon is a gem.,positive,2024-09-02T03:15:00
R005610,B008354,C0036,W0006,5,5 stars every time. Bella has improved so much with consistent walks.,positive,2024-09-04T11:15:00
R005611,B008357,C0038,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-09-06T15:15:00
R005612,B008358,C0041,W0005,2,Priya arrived 20 minutes late with no heads up.,negative,2024-09-03T08:30:00
R005613,B008360,C0041,W0002,4,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-08T03:00:00
R005614,B008362,C0041,W0005,5,Our anxious dog warmed up to Priya immediately. That says everything.,positive,2024-09-04T06:45:00
R005615,B008363,C0041,W0005,4,5 stars every time. Lucy has improved so much with consistent walks.,positive,2024-09-03T12:15:00
R005616,B008365,C0044,W0003,5,Cleo treats Dexter like her own. We couldn't ask for more.,positive,2024-09-04T12:15:00
R005617,B008366,C0045,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-03T06:30:00
R005618,B008367,C0046,W0001,5,Best walker we've ever had. Gracie gets so excited when Amara arrives.,positive,2024-09-05T15:45:00
R005619,B008369,C0048,W0004,3,Decent service. Luna seems happy enough after walks.,neutral,2024-09-08T10:45:00
R005620,B008370,C0048,W0006,4,Luna absolutely adores Chris. We feel so lucky to have found her.,positive,2024-09-04T03:45:00
R005621,B008371,C0048,W0002,5,Absolutely love Devon! Luna is always tired and happy after walks.,positive,2024-09-03T13:15:00
R005622,B008372,C0048,W0005,5,Absolutely love Priya! Luna is always tired and happy after walks.,positive,2024-09-07T07:30:00
R005623,B008373,C0049,W0004,5,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2024-09-02T19:30:00
R005624,B008375,C0050,W0003,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2024-09-06T05:30:00
R005625,B008376,C0050,W0007,5,Absolutely love Natalie! Sam is always tired and happy after walks.,positive,2024-09-07T03:45:00
R005626,B008377,C0050,W0007,3,Nothing to complain about. Would use again.,neutral,2024-09-07T03:45:00
R005627,B008378,C0050,W0007,5,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2024-09-04T00:00:00
R005628,B008381,C0052,W0002,4,Best walker we've ever had. Roscoe gets so excited when Devon arrives.,positive,2024-09-05T17:45:00
R005629,B008382,C0053,W0001,5,Amara treats Penny like her own. We couldn't ask for more.,positive,2024-09-02T17:30:00
R005630,B008384,C0056,W0006,3,Good experience overall. Bentley was well taken care of.,neutral,2024-09-05T15:15:00
R005631,B008385,C0056,W0005,5,Priya is so reliable and sends great photo updates every time.,positive,2024-09-03T11:15:00
R005632,B008386,C0058,W0001,5,Amara is so reliable and sends great photo updates every time.,positive,2024-09-01T18:00:00
R005633,B008387,C0059,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-08T14:30:00
R005634,B008390,C0002,W0005,2,Expected GPS updates but didn't receive any for this walk.,negative,2024-09-10T16:00:00
R005635,B008391,C0002,W0003,5,Harley absolutely adores Cleo. We feel so lucky to have found her.,positive,2024-09-11T00:45:00
R005636,B008393,C0002,W0005,5,Priya treats Harley like her own. We couldn't ask for more.,positive,2024-09-11T03:15:00
R005637,B008397,C0005,W0003,5,Always on time and so communicative. Cleo is a gem.,positive,2024-09-10T10:45:00
R005638,B008399,C0005,W0008,5,"Professional, caring, and thorough. Marcus sends detailed reports after each visit.",positive,2024-09-15T09:45:00
R005639,B008400,C0006,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-13T18:00:00
R005640,B008402,C0007,W0004,4,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2024-09-10T20:30:00
R005641,B008403,C0007,W0002,5,Chloe absolutely adores Devon. We feel so lucky to have found her.,positive,2024-09-16T00:00:00
R005642,B008404,C0007,W0003,4,Cleo is so reliable and sends great photo updates every time.,positive,2024-09-11T07:00:00
R005643,B008405,C0007,W0006,5,Chris treats Chloe like her own. We couldn't ask for more.,positive,2024-09-13T03:00:00
R005644,B008407,C0008,W0001,5,Best walker we've ever had. Penny gets so excited when Amara arrives.,positive,2024-09-15T04:00:00
R005645,B008408,C0009,W0002,5,Devon is so reliable and sends great photo updates every time.,positive,2024-09-12T19:45:00
R005646,B008411,C0011,W0005,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-14T14:45:00
R005647,B008412,C0012,W0002,4,Best walker we've ever had. Bentley gets so excited when Devon arrives.,positive,2024-09-12T19:45:00
R005648,B008413,C0012,W0001,5,Our anxious dog warmed up to Amara immediately. That says everything.,positive,2024-09-16T02:45:00
R005649,B008415,C0015,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2024-09-11T18:15:00
R005650,B008416,C0018,W0006,3,Chris is professional. Walks are on schedule.,neutral,2024-09-12T23:00:00
R005651,B008417,C0018,W0003,5,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-12T10:00:00
R005652,B008420,C0019,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2024-09-11T01:15:00
R005653,B008421,C0020,W0006,4,Best walker we've ever had. Molly gets so excited when Chris arrives.,positive,2024-09-15T17:15:00
R005654,B008422,C0022,W0008,5,Marcus is so reliable and sends great photo updates every time.,positive,2024-09-13T18:45:00
R005655,B008424,C0023,W0005,5,Priya is so reliable and sends great photo updates every time.,positive,2024-09-13T02:00:00
R005656,B008425,C0027,W0007,5,Best walker we've ever had. Bentley gets so excited when Natalie arrives.,positive,2024-09-16T16:30:00
R005657,B008427,C0028,W0001,5,Always on time and so communicative. Amara is a gem.,positive,2024-09-14T12:45:00
R005658,B008428,C0028,W0005,4,Always on time and so communicative. Priya is a gem.,positive,2024-09-15T11:45:00
R005659,B008430,C0029,W0006,5,Best walker we've ever had. Mochi gets so excited when Chris arrives.,positive,2024-09-11T19:30:00
R005660,B008432,C0030,W0003,5,Always on time and so communicative. Cleo is a gem.,positive,2024-09-13T23:45:00
R005661,B008433,C0031,W0003,4,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-13T07:15:00
R005662,B008434,C0032,W0008,5,Bella absolutely adores Marcus. We feel so lucky to have found her.,positive,2024-09-14T22:15:00
R005663,B008436,C0034,W0007,1,Natalie arrived 20 minutes late with no heads up.,negative,2024-09-16T03:30:00
R005664,B008437,C0034,W0003,4,Best walker we've ever had. Coco gets so excited when Cleo arrives.,positive,2024-09-09T20:15:00
R005665,B008438,C0034,W0007,5,Always on time and so communicative. Natalie is a gem.,positive,2024-09-11T05:15:00
R005666,B008439,C0035,W0006,4,5 stars every time. Molly has improved so much with consistent walks.,positive,2024-09-14T16:30:00
R005667,B008440,C0035,W0004,5,5 stars every time. Murphy has improved so much with consistent walks.,positive,2024-09-11T00:15:00
R005668,B008441,C0036,W0005,5,Harley absolutely adores Priya. We feel so lucky to have found her.,positive,2024-09-09T16:15:00
R005669,B008443,C0038,W0001,4,5 stars every time. Ellie has improved so much with consistent walks.,positive,2024-09-13T17:15:00
R005670,B008444,C0038,W0004,4,Best walker we've ever had. Ellie gets so excited when Jordan arrives.,positive,2024-09-09T17:00:00
R005671,B008446,C0038,W0005,4,Priya treats Ellie like her own. We couldn't ask for more.,positive,2024-09-08T10:00:00
R005672,B008447,C0039,W0007,4,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2024-09-16T04:00:00
R005673,B008449,C0041,W0005,4,Priya is so reliable and sends great photo updates every time.,positive,2024-09-14T00:45:00
R005674,B008450,C0041,W0006,5,Lucy absolutely adores Chris. We feel so lucky to have found her.,positive,2024-09-11T11:45:00
R005675,B008451,C0041,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-15T16:15:00
R005676,B008453,C0041,W0002,1,Walk was cut short. Lucy came back with energy still to burn.,negative,2024-09-11T03:15:00
R005677,B008454,C0042,W0007,5,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2024-09-11T16:00:00
R005678,B008455,C0044,W0004,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2024-09-14T08:45:00
R005679,B008456,C0044,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2024-09-12T21:15:00
R005680,B008457,C0046,W0002,4,Always on time and so communicative. Devon is a gem.,positive,2024-09-10T15:00:00
R005681,B008458,C0047,W0004,3,Fine experience. Gets the job done.,neutral,2024-09-12T05:30:00
R005682,B008459,C0048,W0007,5,Always on time and so communicative. Natalie is a gem.,positive,2024-09-12T03:15:00
R005683,B008460,C0049,W0005,5,Priya goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-15T06:45:00
R005684,B008461,C0049,W0002,5,Lily absolutely adores Devon. We feel so lucky to have found her.,positive,2024-09-10T01:15:00
R005685,B008462,C0050,W0007,5,"Professional, caring, and thorough. Natalie sends detailed reports after each visit.",positive,2024-09-11T06:30:00
R005686,B008465,C0051,W0003,3,Fine experience. Gets the job done.,neutral,2024-09-15T01:15:00
R005687,B008469,C0056,W0006,5,Absolutely love Chris! Finn is always tired and happy after walks.,positive,2024-09-14T22:00:00
R005688,B008470,C0056,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-11T21:45:00
R005689,B008471,C0058,W0006,2,Expected GPS updates but didn't receive any for this walk.,negative,2024-09-11T21:15:00
R005690,B008474,C0001,W0004,5,5 stars every time. Maggie has improved so much with consistent walks.,positive,2024-09-22T18:45:00
R005691,B008476,C0002,W0002,5,Harley absolutely adores Devon. We feel so lucky to have found her.,positive,2024-09-22T15:00:00
R005692,B008477,C0004,W0006,5,Absolutely love Chris! Willow is always tired and happy after walks.,positive,2024-09-21T14:15:00
R005693,B008478,C0005,W0002,5,Devon treats Gus like her own. We couldn't ask for more.,positive,2024-09-21T16:15:00
R005694,B008479,C0005,W0004,5,Absolutely love Jordan! Gus is always tired and happy after walks.,positive,2024-09-18T15:30:00
R005695,B008480,C0006,W0004,5,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2024-09-21T09:00:00
R005696,B008482,C0007,W0006,5,Always on time and so communicative. Chris is a gem.,positive,2024-09-18T05:15:00
R005697,B008483,C0007,W0005,5,5 stars every time. Chloe has improved so much with consistent walks.,positive,2024-09-16T21:45:00
R005698,B008484,C0007,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-09-17T19:45:00
R005699,B008485,C0008,W0008,5,Absolutely love Marcus! Penny is always tired and happy after walks.,positive,2024-09-17T06:45:00
R005700,B008486,C0008,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-09-20T00:30:00
R005701,B008488,C0010,W0007,5,"Professional, caring, and thorough. Natalie sends detailed reports after each visit.",positive,2024-09-19T18:00:00
R005702,B008489,C0011,W0006,5,Absolutely love Chris! Bentley is always tired and happy after walks.,positive,2024-09-23T13:15:00
R005703,B008490,C0011,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2024-09-19T11:30:00
R005704,B008491,C0012,W0002,4,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-18T03:00:00
R005705,B008493,C0014,W0001,5,Always on time and so communicative. Amara is a gem.,positive,2024-09-19T04:00:00
R005706,B008494,C0015,W0007,5,5 stars every time. Cooper has improved so much with consistent walks.,positive,2024-09-18T04:15:00
R005707,B008496,C0015,W0007,5,Absolutely love Natalie! Cooper is always tired and happy after walks.,positive,2024-09-21T06:30:00
R005708,B008497,C0018,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-09-23T06:45:00
R005709,B008498,C0018,W0006,5,5 stars every time. Harley has improved so much with consistent walks.,positive,2024-09-20T08:30:00
R005710,B008500,C0019,W0006,4,5 stars every time. Jax has improved so much with consistent walks.,positive,2024-09-23T23:45:00
R005711,B008501,C0020,W0005,5,Always on time and so communicative. Priya is a gem.,positive,2024-09-22T20:30:00
R005712,B008502,C0022,W0004,3,"Solid service, no complaints. Bear always comes back walked.",neutral,2024-09-17T12:45:00
R005713,B008503,C0022,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-18T21:15:00
R005714,B008504,C0022,W0007,4,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-20T01:45:00
R005715,B008506,C0022,W0001,5,"Professional, caring, and thorough. Amara sends detailed reports after each visit.",positive,2024-09-20T19:45:00
R005716,B008508,C0025,W0006,5,Always on time and so communicative. Chris is a gem.,positive,2024-09-20T21:45:00
R005717,B008509,C0026,W0005,5,Always on time and so communicative. Priya is a gem.,positive,2024-09-19T03:45:00
R005718,B008511,C0029,W0004,5,5 stars every time. Mochi has improved so much with consistent walks.,positive,2024-09-22T04:30:00
R005719,B008512,C0029,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-17T19:30:00
R005720,B008513,C0029,W0001,5,5 stars every time. Mochi has improved so much with consistent walks.,positive,2024-09-19T18:15:00
R005721,B008514,C0029,W0004,4,Angel absolutely adores Jordan. We feel so lucky to have found her.,positive,2024-09-22T17:00:00
R005722,B008515,C0029,W0002,4,Devon treats Mochi like her own. We couldn't ask for more.,positive,2024-09-21T01:15:00
R005723,B008519,C0031,W0002,4,Devon is so reliable and sends great photo updates every time.,positive,2024-09-16T15:30:00
R005724,B008522,C0035,W0002,4,Devon is so reliable and sends great photo updates every time.,positive,2024-09-16T19:15:00
R005725,B008524,C0035,W0003,5,Best walker we've ever had. Murphy gets so excited when Cleo arrives.,positive,2024-09-20T11:45:00
R005726,B008525,C0035,W0006,4,Molly absolutely adores Chris. We feel so lucky to have found her.,positive,2024-09-20T22:45:00
R005727,B008526,C0035,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-18T01:30:00
R005728,B008527,C0036,W0006,4,Chris is so reliable and sends great photo updates every time.,positive,2024-09-21T13:15:00
R005729,B008528,C0036,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-09-23T20:30:00
R005730,B008529,C0037,W0005,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-21T16:15:00
R005731,B008530,C0038,W0005,5,Priya treats Shadow like her own. We couldn't ask for more.,positive,2024-09-18T13:15:00
R005732,B008531,C0038,W0008,5,Best walker we've ever had. Shadow gets so excited when Marcus arrives.,positive,2024-09-20T00:45:00
R005733,B008532,C0039,W0006,5,Chris is so reliable and sends great photo updates every time.,positive,2024-09-19T11:45:00
R005734,B008534,C0039,W0008,4,Always on time and so communicative. Marcus is a gem.,positive,2024-09-20T05:30:00
R005735,B008535,C0041,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2024-09-22T01:30:00
R005736,B008537,C0042,W0006,5,"Professional, caring, and thorough. Chris sends detailed reports after each visit.",positive,2024-09-22T14:45:00
R005737,B008539,C0043,W0005,4,Bear absolutely adores Priya. We feel so lucky to have found her.,positive,2024-09-15T22:15:00
R005738,B008540,C0044,W0005,3,Nothing to complain about. Would use again.,neutral,2024-09-21T20:15:00
R005739,B008541,C0045,W0008,5,Best walker we've ever had. Ollie gets so excited when Marcus arrives.,positive,2024-09-21T13:15:00
R005740,B008545,C0046,W0004,4,Always on time and so communicative. Jordan is a gem.,positive,2024-09-23T14:30:00
R005741,B008549,C0047,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-09-22T02:00:00
R005742,B008551,C0048,W0008,4,"Professional, caring, and thorough. Marcus sends detailed reports after each visit.",positive,2024-09-19T18:45:00
R005743,B008552,C0048,W0008,5,Absolutely love Marcus! Zoe is always tired and happy after walks.,positive,2024-09-19T05:30:00
R005744,B008555,C0048,W0004,5,5 stars every time. Zoe has improved so much with consistent walks.,positive,2024-09-18T18:15:00
R005745,B008557,C0050,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-19T02:45:00
R005746,B008558,C0050,W0003,4,Always on time and so communicative. Cleo is a gem.,positive,2024-09-20T01:30:00
R005747,B008561,C0056,W0005,5,Bentley absolutely adores Priya. We feel so lucky to have found her.,positive,2024-09-17T14:15:00
R005748,B008563,C0057,W0004,5,Jordan is so reliable and sends great photo updates every time.,positive,2024-09-22T03:45:00
R005749,B008565,C0058,W0008,5,Marcus treats Gus like her own. We couldn't ask for more.,positive,2024-09-22T01:45:00
R005750,B008566,C0059,W0007,5,Our anxious dog warmed up to Natalie immediately. That says everything.,positive,2024-09-21T01:45:00
R005751,B008567,C0059,W0006,5,Absolutely love Chris! Coco is always tired and happy after walks.,positive,2024-09-20T17:15:00
R005752,B008568,C0059,W0004,5,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2024-09-16T02:30:00
R005753,B008569,C0060,W0008,5,Marcus goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-22T16:15:00
R005754,B008570,C0060,W0008,4,Marcus goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-19T05:00:00
R005755,B008571,C0060,W0008,4,"Professional, caring, and thorough. Marcus sends detailed reports after each visit.",positive,2024-09-16T05:00:00
R005756,B008572,C0001,W0007,5,Maggie absolutely adores Natalie. We feel so lucky to have found her.,positive,2024-09-25T00:15:00
R005757,B008573,C0001,W0004,4,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2024-09-26T19:15:00
R005758,B008574,C0001,W0002,5,Devon is so reliable and sends great photo updates every time.,positive,2024-09-25T12:30:00
R005759,B008575,C0002,W0007,5,Harley absolutely adores Natalie. We feel so lucky to have found her.,positive,2024-09-30T12:45:00
R005760,B008577,C0003,W0001,3,Amara is good. Cooper seems comfortable with them.,neutral,2024-09-26T15:00:00
R005761,B008578,C0004,W0002,4,Devon treats Willow like her own. We couldn't ask for more.,positive,2024-09-26T09:15:00
R005762,B008579,C0004,W0001,5,Absolutely love Amara! Willow is always tired and happy after walks.,positive,2024-09-29T20:30:00
R005763,B008580,C0004,W0003,5,Willow absolutely adores Cleo. We feel so lucky to have found her.,positive,2024-09-23T18:15:00
R005764,B008581,C0005,W0007,4,Natalie is so reliable and sends great photo updates every time.,positive,2024-09-30T13:30:00
R005765,B008582,C0005,W0002,4,Devon is so reliable and sends great photo updates every time.,positive,2024-09-30T00:30:00
R005766,B008583,C0006,W0008,5,Best walker we've ever had. Rosie gets so excited when Marcus arrives.,positive,2024-09-26T16:30:00
R005767,B008584,C0011,W0007,3,Decent service. Bentley seems happy enough after walks.,neutral,2024-09-28T02:45:00
R005768,B008585,C0011,W0006,5,Bentley absolutely adores Chris. We feel so lucky to have found her.,positive,2024-09-26T00:45:00
R005769,B008586,C0012,W0003,5,Absolutely love Cleo! Bentley is always tired and happy after walks.,positive,2024-09-26T17:00:00
R005770,B008588,C0015,W0001,3,Fine experience. Gets the job done.,neutral,2024-09-27T19:45:00
R005771,B008589,C0018,W0003,3,Nothing to complain about. Would use again.,neutral,2024-09-28T09:45:00
R005772,B008590,C0018,W0004,5,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-27T11:30:00
R005773,B008592,C0019,W0006,4,Always on time and so communicative. Chris is a gem.,positive,2024-09-27T06:30:00
R005774,B008596,C0022,W0001,5,Amara is so reliable and sends great photo updates every time.,positive,2024-09-27T18:45:00
R005775,B008597,C0022,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-09-29T16:45:00
R005776,B008600,C0027,W0003,5,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-24T02:15:00
R005777,B008601,C0027,W0003,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-26T04:00:00
R005778,B008602,C0027,W0001,5,5 stars every time. Bentley has improved so much with consistent walks.,positive,2024-09-25T15:30:00
R005779,B008603,C0028,W0004,4,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-29T15:45:00
R005780,B008605,C0029,W0007,4,Angel absolutely adores Natalie. We feel so lucky to have found her.,positive,2024-09-27T15:45:00
R005781,B008606,C0029,W0008,5,Marcus goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-29T15:00:00
R005782,B008609,C0031,W0004,5,Best walker we've ever had. Gus gets so excited when Jordan arrives.,positive,2024-09-28T16:15:00
R005783,B008611,C0032,W0006,4,Absolutely love Chris! Bella is always tired and happy after walks.,positive,2024-09-27T01:15:00
R005784,B008612,C0032,W0002,5,Bella absolutely adores Devon. We feel so lucky to have found her.,positive,2024-09-29T13:45:00
R005785,B008613,C0032,W0001,5,Absolutely love Amara! Bella is always tired and happy after walks.,positive,2024-09-26T09:30:00
R005786,B008614,C0033,W0005,5,Always on time and so communicative. Priya is a gem.,positive,2024-09-29T14:15:00
R005787,B008615,C0034,W0003,5,Absolutely love Cleo! Coco is always tired and happy after walks.,positive,2024-09-25T21:00:00
R005788,B008618,C0036,W0006,4,Chris treats Harley like her own. We couldn't ask for more.,positive,2024-09-25T12:45:00
R005789,B008620,C0036,W0005,1,Felt rushed. Would have appreciated more care with Bella.,negative,2024-09-30T00:45:00
R005790,B008621,C0036,W0006,4,Absolutely love Chris! Bella is always tired and happy after walks.,positive,2024-09-28T01:00:00
R005791,B008622,C0036,W0006,4,Chris treats Bella like her own. We couldn't ask for more.,positive,2024-09-24T20:45:00
R005792,B008623,C0037,W0005,5,Best walker we've ever had. Bentley gets so excited when Priya arrives.,positive,2024-09-29T09:45:00
R005793,B008626,C0039,W0002,5,Devon treats Ginger like her own. We couldn't ask for more.,positive,2024-09-28T16:30:00
R005794,B008631,C0041,W0002,5,Devon is so reliable and sends great photo updates every time.,positive,2024-09-30T05:30:00
R005795,B008632,C0041,W0006,4,Chris treats Lucy like her own. We couldn't ask for more.,positive,2024-09-23T18:00:00
R005796,B008634,C0048,W0001,3,Nothing to complain about. Would use again.,neutral,2024-09-25T01:30:00
R005797,B008636,C0050,W0003,5,Absolutely love Cleo! Sam is always tired and happy after walks.,positive,2024-09-28T12:30:00
R005798,B008637,C0050,W0003,5,Cleo treats Sam like her own. We couldn't ask for more.,positive,2024-09-27T07:00:00
R005799,B008639,C0052,W0005,5,Best walker we've ever had. Lola gets so excited when Priya arrives.,positive,2024-09-25T09:30:00
R005800,B008640,C0052,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-09-26T01:15:00
R005801,B008641,C0053,W0001,5,Absolutely love Amara! Penny is always tired and happy after walks.,positive,2024-09-28T09:30:00
R005802,B008642,C0053,W0007,5,Best walker we've ever had. Penny gets so excited when Natalie arrives.,positive,2024-09-29T04:45:00
R005803,B008643,C0053,W0005,5,Priya treats Penny like her own. We couldn't ask for more.,positive,2024-09-25T23:00:00
R005804,B008644,C0053,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2024-09-29T01:00:00
R005805,B008645,C0055,W0008,5,Marcus treats Izzy like her own. We couldn't ask for more.,positive,2024-09-24T09:00:00
R005806,B008646,C0055,W0006,4,Izzy absolutely adores Chris. We feel so lucky to have found her.,positive,2024-09-26T00:00:00
R005807,B008648,C0055,W0006,4,Best walker we've ever had. Izzy gets so excited when Chris arrives.,positive,2024-09-25T01:45:00
R005808,B008649,C0055,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-09-25T05:30:00
R005809,B008650,C0055,W0002,3,Devon is professional. Walks are on schedule.,neutral,2024-09-28T06:30:00
R005810,B008651,C0055,W0004,4,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2024-09-24T16:00:00
R005811,B008654,C0059,W0007,5,Ruby absolutely adores Natalie. We feel so lucky to have found her.,positive,2024-09-30T11:15:00
R005812,B008657,C0001,W0003,5,"Professional, caring, and thorough. Cleo sends detailed reports after each visit.",positive,2024-10-06T14:15:00
R005813,B008658,C0001,W0003,5,Maggie absolutely adores Cleo. We feel so lucky to have found her.,positive,2024-10-05T18:45:00
